,file_path,modality,vocal_channel,emotion,emotion_code,intensity,statement,repetition,actor,gender,id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcct_0,mfcct_1,mfcct_2,mfcct_3,mfcct_4,mfcct_5,mfcct_6,mfcct_7,mfcct_8,mfcct_9,mfcct_10,mfcct_11,mfcct_12,file
15,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,3,1,happy,3,2,1,1,16,female,03-01-03-02-01-01-16.wav,-537.2507,38.058853,-14.106685,4.726502,-3.861257,-8.480325,-11.076235,-11.166878,-7.087175,0.69051516,-9.937613,-5.417131,-1.916259,0.005429695,0.007391713,0.006565047,0.0052957125,0.0037287904,0.0020351526,0.00038606842,-0.0010719241,-0.0022367348,-0.0030622424,-0.0035592413,-0.0037865024,-0.0038328755,03-01-03-02-01-01-16.wav
16,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav,3,1,happy,3,1,2,1,16,female,03-01-03-01-02-01-16.wav,-579.7299,41.741753,-4.757807,7.5008264,0.16801481,-9.43859,-12.131509,-8.491422,-6.212281,-1.9174926,-9.006648,-5.0211005,-1.9835877,0.0112299,0.015606329,0.014797595,0.013496067,0.011768383,0.009701297,0.0073961173,0.004962317,0.0025103788,0.0001451599,-0.002040235,-0.003969477,-0.005586858,03-01-03-01-02-01-16.wav
17,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,3,1,calm,2,2,2,2,16,female,03-01-02-02-02-02-16.wav,-664.9116,49.419117,5.4399123,4.7628355,0.9373046,-10.755994,-14.8961,-5.365634,-7.375364,-1.9508678,-8.704805,-2.9572139,-1.862435,0.030795585,0.04149414,0.035877757,0.028124344,0.019908603,0.0125453295,0.0066648345,0.0022521252,-0.0010805712,-0.003774922,-0.0060942345,-0.008036154,-0.009394029,03-01-02-02-02-02-16.wav
18,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,3,1,calm,2,1,1,2,16,female,03-01-02-01-01-02-16.wav,-647.6313,54.74884,6.411835,10.872152,1.8888046,-11.219581,-9.373803,-3.8131502,-4.7528095,-4.3144574,-8.844447,-2.6878438,-3.1262817,0.040534288,0.051237073,0.036705874,0.021917468,0.013222769,0.011044245,0.011139864,0.009370884,0.0053199264,0.0018198618,0.0015320521,0.0041412422,0.0066269343,03-01-02-01-01-02-16.wav
19,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,3,1,neutral,1,1,1,1,16,female,03-01-01-01-01-01-16.wav,-661.3847,57.8662,5.734875,9.329721,-0.9674277,-7.800698,-8.779259,-5.9853787,-6.4836807,-2.2852418,-8.6384,-2.7096887,-3.3878872,0.075636394,0.100301586,0.082918994,0.06053318,0.038238775,0.018964577,0.00399871,-0.006503182,-0.013169247,-0.016552996,-0.016639424,-0.013505183,-0.008106274,03-01-01-01-01-01-16.wav
20,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-01-16.wav,3,1,fearful,6,1,1,1,16,female,03-01-06-01-01-01-16.wav,-573.09314,44.544693,-9.090088,7.458847,-3.0508516,-9.040843,-10.19501,-12.724417,-8.738255,0.80437624,-11.7098055,-9.104034,4.253734,0.00037288666,0.0011608601,0.0018796485,0.0012756347,0.00025972127,0.00042233468,0.0011773705,0.0008425951,-0.00031186343,-0.0005493164,0.00021345615,0.00028552412,-0.00073488057,03-01-06-01-01-01-16.wav
21,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav,3,1,angry,5,1,1,2,16,female,03-01-05-01-01-02-16.wav,-484.2248,37.301254,-4.630346,4.902927,-6.044148,-8.455348,-4.194773,-8.831252,-11.480978,1.7593307,-7.805763,-5.069661,0.15935603,0.0032683797,0.003481942,0.0017634927,0.0020176303,0.0038077955,0.004369559,0.0027685,0.0013046465,0.0020553777,0.003757135,0.00371159,0.0018443527,0.00081437174,03-01-05-01-01-02-16.wav
22,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,3,1,angry,5,2,2,2,16,female,03-01-05-02-02-02-16.wav,-445.2739,25.886147,-11.649359,2.1753502,-8.994989,-12.142755,-2.6324358,-12.373636,-11.14048,4.907448,-9.6001005,-2.9852684,-1.2572459,0.0,-5.4186042e-09,4.3348834e-08,4.3348834e-08,-1.08372085e-08,0.0,5.4186042e-09,2.1674417e-08,0.0,-5.4186042e-09,0.0,-7.450581e-09,5.4186042e-09,03-01-05-02-02-02-16.wav
23,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav,3,1,fearful,6,2,2,1,16,female,03-01-06-02-02-01-16.wav,-402.5625,18.201899,-28.710587,-0.29558998,-9.608507,-18.010763,-12.938777,-17.653664,-13.400569,2.059035,-16.326475,-6.7968125,6.9219866,0.0016878415,0.0023865232,0.0023861555,0.0023854822,0.0023845597,0.002383363,0.0023819169,0.0023801716,0.002378152,0.002375877,0.002373365,0.0023705617,0.0023675058,03-01-06-02-02-01-16.wav
24,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,3,1,sad,4,1,2,1,16,female,03-01-04-01-02-01-16.wav,-680.8529,46.739292,3.1917138,9.208812,2.0486104,-5.5801735,-12.643098,-8.9864435,-4.683904,-0.8901329,-9.575981,-4.891093,-1.2416002,0.042164497,0.05659869,0.049419604,0.04095908,0.03173148,0.021935131,0.013979036,0.009537937,0.0062076026,0.00076593674,-0.0057848454,-0.009853214,-0.01042923,03-01-04-01-02-01-16.wav
25,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-02-16.wav,3,1,disgust,7,1,2,2,16,female,03-01-07-01-02-02-16.wav,-584.1529,48.059227,1.9473698,7.9273944,-0.32815036,-6.6997848,-10.767588,-7.61909,-5.699137,-1.051672,-7.4607186,-3.2299469,-1.8900539,0.005551821,0.026480688,0.04728617,0.03411319,0.015532306,0.023192158,0.0364827,0.02787159,0.007866723,0.0012006883,0.009071474,0.01200917,0.002417648,03-01-07-01-02-02-16.wav
26,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav,3,1,disgust,7,2,1,2,16,female,03-01-07-02-01-02-16.wav,-567.6983,48.268368,-0.8731784,9.672164,-6.231015,-6.1570506,-8.00166,-12.456642,-7.314848,3.737064,-7.3454943,-6.1213775,1.0840098,0.028139709,0.041639984,0.045965016,0.02745091,-0.00589648,0.0031357384,0.026889456,0.0109132,-0.009132469,-0.009965982,-0.0049633756,0.0067274794,0.0016214998,03-01-07-02-01-02-16.wav
27,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav,3,1,sad,4,2,1,1,16,female,03-01-04-02-01-01-16.wav,-610.1378,55.019863,-13.821911,11.335617,-0.43844587,-11.673826,-19.71942,-17.082836,-6.0964293,-0.5008675,-13.301464,-3.5479217,3.0074646,0.015568514,0.021097409,0.018878108,0.016526317,0.014865887,0.013715892,0.012100821,0.009150264,0.004916138,0.00040794752,-0.0031865428,-0.00543123,-0.0069325664,03-01-04-02-01-01-16.wav
28,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-02-16.wav,3,1,surprised,8,2,1,2,16,female,03-01-08-02-01-02-16.wav,-538.7351,43.63794,-10.010733,2.2540622,-11.11717,-12.480882,-10.740067,-7.4319277,-7.7844205,-5.412877,-9.358666,-5.468454,-5.256515,0.0072480245,0.00997476,0.009175967,0.007935767,0.006376005,0.0046404856,0.0028735392,0.0012008318,-0.00028601504,-0.0015372108,-0.0025443002,-0.003332145,-0.00394498,03-01-08-02-01-02-16.wav
29,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-02-16.wav,3,1,surprised,8,1,2,2,16,female,03-01-08-01-02-02-16.wav,-533.97754,34.28267,-6.8140383,2.452866,-9.102089,-14.345845,-14.975832,-4.984298,-8.458524,-7.266215,-8.1064,-6.171467,-7.114112,0.0026091505,0.0036448536,0.003511288,0.0032942472,0.0030013602,0.0026429964,0.0022312906,0.0017799403,0.0013031672,0.0008151675,0.00032948487,-0.00014166864,-0.0005877002,03-01-08-01-02-02-16.wav
30,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav,3,1,calm,2,1,2,2,16,female,03-01-02-01-02-02-16.wav,-643.415,43.11369,6.568981,10.414297,0.50962263,-8.569465,-11.917223,-7.6450596,-3.5829463,-2.957844,-8.662953,-3.347356,-3.0805073,-0.00801691,-0.009463472,-0.005051265,-0.00079976686,0.0011165277,0.000494831,-0.001121665,-0.0020035738,-0.0017025545,-0.0012021095,-0.0017596071,-0.003584697,-0.0055532637,03-01-02-01-02-02-16.wav
31,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,3,1,neutral,1,1,2,1,16,female,03-01-01-01-02-01-16.wav,-633.23755,51.870766,3.5300555,8.55316,0.4559997,-10.855191,-14.566893,-6.721715,-6.1690774,0.05038973,-8.522209,-2.5277297,-3.2238362,0.05003533,0.06633375,0.055238944,0.042308647,0.031483535,0.023665356,0.017432922,0.011254146,0.004899814,-0.00077876064,-0.0048371586,-0.006918143,-0.007394601,03-01-01-01-02-01-16.wav
32,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav,3,1,calm,2,2,1,2,16,female,03-01-02-02-01-02-16.wav,-615.88715,56.180744,0.1208192,9.908936,4.6461725,-8.429942,-9.373005,-6.3882885,-3.3347049,-1.259199,-10.845059,-5.4505486,-1.4697735,0.047703102,0.07351889,0.07492254,0.055482123,0.034571007,0.033892862,0.039044943,0.026931863,0.0066050305,0.0012990391,0.008010348,0.0060428004,-0.004864597,03-01-02-02-01-02-16.wav
33,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,3,1,happy,3,1,1,1,16,female,03-01-03-01-01-01-16.wav,-592.8068,41.242146,-12.0906315,7.786868,-2.8705184,-8.808646,-10.195847,-9.718952,-5.9958086,-0.20398137,-10.322725,-3.7256362,-0.6003002,0.0072332383,0.009978866,0.009243727,0.008072114,0.0065403343,0.004745996,0.0028012097,0.00082354544,-0.0010726929,-0.0027847053,-0.0042280317,-0.0053417804,-0.006091642,03-01-03-01-01-01-16.wav
34,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,3,1,happy,3,2,2,1,16,female,03-01-03-02-02-01-16.wav,-520.0863,29.789665,-9.49582,5.7967963,-5.9744425,-14.387771,-14.708279,-10.981912,-8.302332,-1.7950737,-12.477537,-5.797523,-4.2266994,-0.0070551774,-0.0043332856,0.005701112,0.008476913,0.002392026,-0.0034002292,-0.0023232442,0.0013843138,0.0004418379,-0.003908005,-0.0037163694,0.0031746472,0.008502024,03-01-03-02-02-01-16.wav
35,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,3,1,disgust,7,2,2,2,16,female,03-01-07-02-02-02-16.wav,-547.65784,37.61478,0.05248981,5.210283,-3.7895944,-12.356822,-10.20872,-8.127318,-8.822582,-0.5741952,-9.370645,-4.4532847,-2.0736537,0.0005876765,0.0008162813,0.00077158114,0.0006984732,0.000599022,0.00047606995,0.00033300815,0.00017396166,3.5056855e-06,-0.0001735048,-0.00035193245,-0.0005264955,-0.0006920213,03-01-07-02-02-02-16.wav
36,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav,3,1,sad,4,2,2,1,16,female,03-01-04-02-02-01-16.wav,-623.2237,49.779057,-0.06429195,7.7967396,-1.5724231,-13.899129,-17.891651,-13.158686,-10.357682,-2.2310815,-12.0101185,-6.9307203,-0.56456983,-0.42265713,-0.52619416,-0.34946525,-0.14698859,0.017736517,0.11566079,0.1406532,0.10650781,0.046343237,-0.006429655,-0.036293693,-0.039985776,-0.01739483,03-01-04-02-02-01-16.wav
37,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,3,1,sad,4,1,1,1,16,female,03-01-04-01-01-01-16.wav,-672.79675,44.611713,0.18129434,11.717804,-3.714228,-4.868635,-11.4453,-8.68859,-2.2597804,-4.1329827,-8.029988,-3.3266423,-0.55916023,0.0,-4.9541523e-08,2.4770761e-08,-1.2385381e-08,2.4770761e-08,-6.1926904e-09,1.5481726e-09,6.1926904e-09,6.1926904e-09,0.0,-6.1926904e-09,-3.0963452e-09,0.0,03-01-04-01-01-01-16.wav
38,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,3,1,disgust,7,1,1,2,16,female,03-01-07-01-01-02-16.wav,-605.6168,54.717014,-1.7419748,6.132607,-6.523241,-1.7850977,-10.140293,-12.728808,-5.035169,0.8588697,-8.006942,-5.748035,-0.0878475,0.04186595,0.057138383,0.050317492,0.040528666,0.0346628,0.037221223,0.041542824,0.035307515,0.016287312,-0.0028755057,-0.008745318,-0.0019752935,0.0056610196,03-01-07-01-01-02-16.wav
39,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,3,1,angry,5,2,1,2,16,female,03-01-05-02-01-02-16.wav,-425.36642,28.141977,-18.408752,2.342421,-10.613114,-12.770657,-4.541979,-13.798555,-12.1343565,3.646711,-8.831521,-4.770383,-1.5623281,2.6537024e-05,3.6985977e-05,3.686751e-05,3.694155e-05,3.6891204e-05,3.6861584e-05,3.6843816e-05,3.682012e-05,3.6772733e-05,3.671646e-05,3.6672034e-05,3.6606878e-05,3.6541718e-05,03-01-05-02-01-02-16.wav
40,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,3,1,fearful,6,2,1,1,16,female,03-01-06-02-01-01-16.wav,-406.96347,25.980309,-26.406765,1.7620198,-10.926498,-14.454911,-14.665294,-15.438833,-10.513911,-0.9156026,-15.936662,-8.764137,6.4649,0.0,1.1846886e-08,2.3693772e-08,-2.3693772e-08,0.0,0.0,1.1846886e-08,-2.3693772e-08,2.3693772e-08,2.3693772e-08,0.0,-1.1846886e-08,-8.885165e-09,03-01-06-02-01-01-16.wav
41,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,3,1,fearful,6,1,2,1,16,female,03-01-06-01-02-01-16.wav,-583.1845,38.399662,-1.5146134,9.677089,-0.6118446,-8.201895,-13.624723,-10.661943,-4.016348,0.1413585,-9.998659,-4.0719843,1.836165,0.39986715,0.20539346,-0.06936624,0.081163935,0.08672759,-0.015435905,-0.13580064,-0.13096859,0.045147114,0.05883837,-0.11672679,-0.07743754,0.10314525,03-01-06-01-02-01-16.wav
42,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav,3,1,angry,5,1,2,2,16,female,03-01-05-01-02-02-16.wav,-497.7165,35.110737,-4.0374994,8.741479,-5.4947977,-8.112447,-7.9099684,-11.858704,-10.675445,0.5143957,-8.35842,-5.9860363,-0.44622856,0.00065116206,0.0009120061,0.0008870413,0.0008475089,0.0007962898,0.00073722977,0.00067438884,0.0006121912,0.0005548071,0.00050572533,0.0004678365,0.00044298312,0.00043194357,03-01-05-01-02-02-16.wav
43,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-02-16.wav,3,1,surprised,8,1,1,2,16,female,03-01-08-01-01-02-16.wav,-564.3452,41.12686,-6.4685535,2.2192507,-10.326286,-12.41428,-13.351357,-6.131392,-6.956504,-6.420754,-5.919492,-5.4367685,-7.507436,0.009801468,0.013689848,0.013179293,0.012351856,0.01124071,0.009889424,0.008349438,0.0066768466,0.0049291523,0.0031622944,0.0014276056,-0.00023018754,-0.001774884,03-01-08-01-01-02-16.wav
44,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav,3,1,surprised,8,2,2,2,16,female,03-01-08-02-02-02-16.wav,-536.67645,36.950226,-9.29224,-0.22001906,-6.690408,-15.099825,-14.859607,-9.450258,-8.276844,-6.015509,-10.883523,-4.1920547,-6.3360295,0.004243727,0.0059408215,0.005760837,0.0054650614,0.005059558,0.0045526926,0.003954974,0.0032787323,0.0025378885,0.001747825,0.00092469255,8.554583e-05,-0.0007524404,03-01-08-02-02-02-16.wav
45,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,3,1,sad,4,2,1,2,16,female,03-01-04-02-01-02-16.wav,-635.13965,49.866978,-6.909384,8.6399555,-0.9244956,-7.4502487,-15.982485,-11.821674,-6.3137927,2.5080807,-12.21347,-6.009837,3.3427713,0.030669793,0.042208415,0.038915355,0.033995327,0.028050562,0.021652907,0.015309212,0.009414074,0.00414443,-0.0005794531,-0.004938643,-0.008954839,-0.012379623,03-01-04-02-01-02-16.wav
46,/Users/upendrasuryajonnalagadda/mindseye/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,3,1,disgust,7,2,1,1,16,female,03-01-07-02-01-01-16.wav,-591.3774,51.13715,2.0574613,8.324606,-4.8676763,-7.3198786,-12.829046,-13.708764,-6.166743,2.4399288,-9.691351,-6.857939,-1.0409594,0.020021355,0.027484993,0.025243858,0.022158597,0.018726785,0.015100132,0.011138859,0.0067300485,0.0020780615,-0.0022980233,-0.005868829,-0.0084464215,-0.010284092,03-01-07-02-01-01-16.wav
